ArpCode,lat,lon
BRU,50.90277778,4.483333333
BRV,53.75,8.916666667
BRW,71.33333333,156.65
BRX,18.21666667,71.11666667
BRY,37.81666667,85.46666667
BRZ,8.733333333,7.5
BSA,11.28333333,49.2
BSB,15.85,47.93333333
BSC,6.183333333,77.4
BSD,25.15,99.15
BSE,1.8,109.7666667
BSF,19.76666667,155.55
BSG,1.9,9.8
BSH,50.83333333,0.133333333
BSI,40.43333333,79.26666667
BSJ,37.88333333,147.5666667
BSK,34.8,5.733333333
BSL,47.58333333,7.533333333
BSM,30.3,97.71666667
BSN,6.5,17.43333333
BSO,20.43333333,121.9833333
BSP,9.05,141.05
BSQ,31.36388889,109.8811111
BSR,30.55,47.76666667
BSS,7.5,46.03333333
BST,31.55,64.36666667
BSU,1.216666667,19.8
BSV,15.66666667,47.06666667
BSW,60.4,146.1333333
BSX,16.8,94.78333333
BSY,2.35,42.33333333
BSZ,58.26666667,157.4833333
BTA,4.583333333,13.68333333
BTB,3.05,18.51666667
BTC,7.7,81.66666667
BTD,18.63333333,135.9333333
BTE,7.516666667,12.5
BTF,40.88333333,111.8833333
BTG,7.3,18.3
BTH,1.066666667,104.1333333
BTI,70.13333333,143.6333333
BTJ,5.516666667,95.41666667
BTK,56.36666667,101.8333333
BTL,42.3,85.25
BTM,45.95,112.5
BTN,34.61666667,79.68333333
BTO,4.233333333,55.45
BTP,40.76666667,79.95
BTQ,2.6,29.73333333
BTR,30.53333333,91.15
BTS,48.16666667,17.21666667
BTT,66.91666667,151.5166667
BTU,3.2,113.0333333
BTV,44.46666667,73.15
BTW,3.45,116
BTX,25.63333333,140.8
BTY,36.85277778,116.7833333
BTZ,40.23333333,29.01666667
BUA,5.433333333,154.6666667
BUB,41.78333333,99.13333333
BUC,17.75,139.5333333
BUD,47.43333333,19.23333333
BUE,34.57222222,58.37027778
BUF,42.93333333,78.73333333
BUG,12.6,13.38333333
BUH,44.50277778,26.08333333
BUI,3.716666667,138.65
BUJ,35.2,4.183333333
BUK,15.83333333,43.76666667
BUL,7.2,146.65
BUM,38.25,94.31666667
BUN,3.833333333,77
BUO,9.516666667,45.56666667
BUP,30.16666667,74.96666667
BUQ,20.01666667,28.63333333
BUR,34.2,118.35
BUS,41.96666667,41.73333333
BUT,53.41666667,2.583333333
BUU,6.266666667,7.05
BUV,30.33333333,57.08333333
BUW,5.466666667,122.6333333
BUX,1.566666667,30.21666667
BUY,33.31666667,115.6333333
BUZ,28.95,50.81666667
BVA,49.45,2.116666667
BVB,2.833333333,60.68333333
BVC,16.13333333,22.9
BVD,53.73333333,166.3166667
BVE,45.15,1.466666667
BVF,16.8,178.6166667
BVG,70.86666667,29
BVH,12.7,60.1
BVI,25.9,139.35
BVK,13.55,63.75
BVL,13.58333333,63.58333333
BVM,15.85,38.9
BVO,36.76666667,96
BVP,5.383333333,141.7
BVR,14.86666667,24.73333333
BVS,1.666666667,50.46666667
BVU,61.16944444,151.0361111
BVW,12.45,143.25
BVX,35.76666667,91.65
BVY,42.51666667,70.83333333
BVZ,17.98333333,125.45
BWA,27.50583333,83.41888889
BWB,20.8,115.3833333
BWC,32.98333333,115.5166667
BWD,31.8,98.95
BWE,52.16666667,10.5
BWF,54.11666667,3.233333333
BWG,36.96666667,86.41666667
BWH,5.416666667,100.4
BWI,39.16666667,76.66666667
BWJ,6.4,146.9
BWK,43.28333333,16.68333333
BWL,36.8,97.28333333
BWM,46.13333333,103.5833333
BWN,4.95,114.9333333
BWO,51.86666667,47.75
BWP,3.083333333,141.1
BWQ,29.96666667,146.8166667
BWS,48.96666667,122.8333333
BWT,41,145.7333333
BWU,33.91666667,150.9833333
BWY,52.1,1.316666667
BXA,30.78333333,89.86666667
BXB,2.55,133.4166667
BXC,42.48361111,71.53527778
BXD,7.166666667,139.5833333
BXE,14.91666667,12.90833333
BXH,46.88333333,75.01666667
BXI,9.516666667,6.483333333
BXK,33.36666667,112.5833333
BXL,16.93611111,177.3638889
BXM,2.283333333,139.6
BXN,37.13472222,27.66722222
BXS,33.25,116.3166667
BXT,0.133333333,117.5
BXU,8.95,125.5
BXV,64.8,13.83333333
BXX,9.966666667,43.11666667
BXZ,5.716666667,147.8666667
BYA,64.08333333,141.1166667
BYB,25.61666667,56.25
BYC,21.96666667,63.7
BYD,14.13333333,46.55
BYG,44.35,106.7
BYH,35.93333333,89.91666667
BYI,42.53333333,113.7666667
BYK,7.733333333,5.066666667
BYL,7.366666667,10
BYM,20.4,76.63333333
BYN,46.1,100.6833333
BYQ,3.466666667,117.8666667
BYR,57.11666667,11
BYS,35.33333333,116.8333333
BYT,51.68333333,9.45
BYU,49.98333333,11.63333333
BYW,48.58333333,122.8333333
BYX,13.2,136.2333333
BZA,13.95,84.6
BZC,22.76944444,41.96444444
BZD,34.63333333,143.55
BZE,17.53333333,88.3
BZG,53.5,18
BZI,39.61666667,27.93611111
BZK,53.26666667,34.33333333
BZL,22.66666667,90.34166667
BZM,51.5,4.283333333
BZN,45.78333333,111.15
BZO,46.45,11.31666667
BZP,15.21666667,144.6333333
BZR,43.31666667,3.35
BZS,38.86666667,77.01666667
BZT,29.05,95.56666667
BZU,2.8,24.73333333
BZV,4.25,15.25
BZY,47.75,27.93333333
BZZ,51.75,1.583333333
CAA,14.88333333,85.88333333
CAB,5.583333333,12.2
CAC,24.95,53.48333333
CAD,44.27583333,85.42222222
CAE,33.93833333,81.12
CAF,4.9,66.91666667
CAG,39.25,9.05
CAH,9.166666667,105.15
CAI,30.11666667,31.4
CAJ,6.25,62.83333333
CAK,40.91666667,81.48333333
CAL,55.43333333,5.683333333
CAM,20.01666667,63.56666667
CAN,23.18333333,113.2666667
CAO,36.45,103.1833333
CAP,19.78333333,72.2
CAQ,7.6,75.25
CAR,46.86666667,68.01666667
CAS,33.55,7.666666667
CAT,24.45,75.5
CAU,8.283333333,35.96666667
CAV,11.88333333,22.93333333
CAW,21.75,41.3
CAX,54.93333333,2.8
CAY,4.816666667,52.36666667
CAZ,31.53333333,145.8
CBA,57.71666667,135.2
CBB,17.4,66.15
CBC,18.66666667,125.3666667
CBD,9.166666667,92.78333333
CBE,39.6,78.76666667
CBF,41.26666667,95.86666667
CBG,52.2,0.183333333
CBH,31.65,2.25
CBI,40.33333333,148.1666667
CBJ,17.93333333,71.65
CBK,39.41666667,101.05
CBL,8.133333333,63.53333333
CBM,33.63333333,88.43333333
CBN,6.75,108.5333333
CBO,7.166666667,124.2166667
CBP,40.16138889,8.472222222
CBQ,4.983333333,8.333333333
CBR,35.31666667,149.2
CBS,10.38333333,71.46666667
CBT,12.48333333,13.48333333
CBU,51.76666667,14.28333333
CBV,15.58333333,90.25
CBX,33.06666667,147.2
CBY,19.63333333,140.9166667
CBZ,55.38333333,132.4166667
CCA,35.33333333,94.41666667
CCB,34.08333333,117.6333333
CCC,22.51388889,78.50833333
CCD,34.06666667,118.2666667
CCE,18.05277778,63.11944444
CCF,43.21666667,2.316666667
CCG,31.4,102.35
CCH,46.55,71.7
CCI,27.25,52.03333333
CCJ,11.13333333,75.95277778
CCK,12.18333333,96.83333333
CCL,26.78333333,150.6166667
CCM,28.7,49.36666667
CCN,34.53333333,65.26666667
CCO,4.566666667,71.33333333
CCP,36.79,73.08444444
CCQ,12.6,38.96666667
CCR,37.98333333,122.0527778
CCS,10.60833333,66.98333333
CCT,37.85,67.86666667
CCU,22.65,88.45
CCV,16.2,167.5
CCW,33.66666667,136.9
CCX,16.1,57.65
CCY,43.06666667,92.66666667
CCZ,25.41666667,77.88333333
CDA,12.9,132.5166667
CDB,55.2,162.7166667
CDC,37.7,113.1
CDE,8.233333333,77.33333333
CDF,46.75,12.34166667
CDG,49.01666667,2.55
CDH,33.61666667,92.76666667
CDI,20.83611111,41.18694444
CDJ,8.283333333,49.28333333
CDK,29.13333333,83.03333333
CDL,65.9,161.9166667
CDN,34.26666667,80.6
CDO,32.13333333,25.6
CDP,14.51666667,78.78333333
CDQ,18.3,142.25
CDR,42.83333333,103.0833333
CDS,34.41666667,100.2166667
CDU,34.05,150.7
CDV,60.5,145.4833333
CDW,40.86666667,74.28333333
CDY,7.016666667,118.5
CEA,37.68333333,97.21666667
CEB,10.33333333,123.9
CEC,41.78333333,124.2333333
CED,32.13333333,133.6833333
CEE,59.28333333,38.06666667
CEF,42.15,72.61666667
CEG,53.13333333,2.933333333
CEH,10.55,33.8
CEI,19.88333333,99.81666667
CEJ,51.5,31.3
CEK,55.3,61.5
CEL,24.95833333,76.45
CEM,65.56666667,144.7833333
CEN,27.38333333,109.85
CEO,13.33333333,14.5
CEP,16.23333333,62.08333333
CEQ,43.55,7.016666667
CER,49.65,1.466666667
CES,32.08333333,151.0833333
CET,47.06666667,0.883333333
CEU,34.66666667,82.88333333
CEV,39.63333333,85.13333333
CEW,30.78333333,86.51666667
CEX,65.05,146.05
CEY,36.66666667,88.36666667
CEZ,37.31666667,108.6333333
CFA,58.23055556,157.5
CFC,26.79055556,50.94138889
CFD,30.68333333,96.4
CFE,45.78333333,3.166666667
CFF,8.766666667,18
CFG,22.16666667,80.51666667
CFH,26.51666667,139.45
CFI,17.15,131.35
CFN,55.05,8.333333333
CFO,10.63333333,51.56666667
CFP,18.78333333,144.35
CFR,49.18333333,0.45
CFS,30.31666667,153.1
CFT,32.95,109.2
CFU,39.6,19.91666667
CFV,37.03333333,95.61666667
CGA,55.48333333,133.15
CGB,15.65,56.11666667
CGC,5.459166667,148.4325
CGD,29.03333333,111.6833333
CGE,38.55,76.03333333
CGF,41.56666667,81.48333333
CGG,16.36666667,122.1166667
CGH,23.63333333,46.65
CGI,37.21666667,89.56666667
CGJ,12.53333333,27.86666667
CGK,6.133333333,106.65
CGM,9.25,124.6666667
CGN,50.86666667,7.15
CGO,34.76666667,113.7166667
CGP,22.26666667,91.81666667
CGQ,43.9,125.2
CGR,20.46666667,54.66666667
CGS,39,76.91666667
CGT,20.45,12.36666667
CGU,8.583333333,64.21666667
CGV,32.26666667,125.4666667
CGX,41.85888889,87.60833333
CGY,8.416666667,124.6
CGZ,32.88333333,111.75
CHA,35.03333333,85.2
CHB,35.41666667,74.08333333
CHC,43.48333333,172.5333333
CHD,33.31666667,111.9
CHE,51.95,10.21666667
CHF,35.13333333,128.7
CHG,41.60166667,120.405
CHH,6.05,78.03333333
CHI,41.87444444,87.63944444
CHJ,20.2,32.63333333
CHK,35.03333333,97.96666667
CHL,44.5,114.2333333
CHM,9.083333333,78.6
CHN,35.93333333,127.7166667
CHO,38.13333333,78.45
CHP,65.46666667,144.5833333
CHQ,35.53333333,24.15
CHR,46.81666667,1.7
CHS,32.89833333,80.04
CHT,43.81666667,176.4666667
CHU,61.66666667,159.25
CHV,41.73333333,7.466666667
CHW,39.85,98.41666667
CHX,9.45,82.46666667
CHY,6.7,156.45
CHZ,42.58333333,121.8666667
CIA,41.8,12.6
CIB,33.4,118.4166667
CIC,39.8,121.85
CID,41.88333333,91.7
CIE,33.35,116.15
CIF,42.33333333,119.0083333
CIG,40.5,107.5833333
CIH,36.18333333,113.1333333
CIJ,11.05,68.78333333
CIK,66.65,143.75
CIL,64.9,163.7333333
CIM,6.483333333,74.03333333
CIN,42.05,94.78333333
CIO,23.43444444,57.41833333
CIP,13.55,32.6
CIQ,14.8,89.55
CIR,37.06666667,89.21666667
CIS,2.833333333,171.6666667
CIT,42.3,69.6
CIU,46.25,84.46666667
CIV,55.21666667,132.2166667
CIW,12.71666667,61.33333333
CIX,6.783333333,79.83333333
CIY,37,14.6
CIZ,4.083333333,63.13333333
CJA,7.133333333,78.5
CJB,11.01666667,77.03333333
CJC,22.48333333,68.91666667
CJD,2.066666667,74.58333333
CJG,31.87166667,120.5583333
CJH,51.33333333,124.0833333
CJJ,36.71666667,127.5066667
CJL,35.87972222,71.79722222
CJN,32.78333333,116.95
CJS,31.66666667,106.4333333
CJU,33.50472222,126.4930556
CKA,36.75,98.35
CKB,39.3,80.23333333
CKC,49.41666667,32
CKD,61.86666667,158.1333333
CKE,39.03333333,122.8333333
CKG,29.5,106.35
CKH,70.63333333,147.8833333
CKI,11.08333333,132.5
CKK,36.28333333,91.5
CKL,55.86666667,38.05194444
CKM,34.2,90.56666667
CKN,47.85,96.61666667
CKO,23.15222222,50.60222222
CKR,48.6,123
CKS,6,51.33333333
CKU,60.55,145.7333333
CKV,36.61666667,87.41666667
CKX,64.08333333,141.9166667
CKY,9.566666667,13.61666667
CKZ,40.13333333,26.43333333
CLA,23.43333333,91.18333333
CLB,53.86666667,9.283333333
CLC,29.5575,95.13916667
CLD,33.11666667,117.2666667
CLE,41.41666667,81.85
CLF,52.75,1.366666667
CLG,36.15,120.35
CLH,31.83333333,149.7
CLI,44.61666667,88.76666667
CLJ,46.78333333,23.68333333
CLK,35.51944444,98.98611111
CLL,30.58333333,96.36666667
CLM,48.13333333,123.5
CLN,7.35,47.43333333
CLO,3.55,76.38333333
CLP,58.85,158.5
CLQ,19.3,103.6666667
CLR,33.13333333,115.5166667
CLS,46.68333333,122.9833333
CLT,35.21666667,80.93333333
CLU,39.13333333,85.93333333
CLV,17.72472222,48.61
CLW,27.90277778,82.68611111
CLX,25.33333333,57.66666667
CLY,42.51666667,8.783333333
CLZ,8.933333333,67.43333333
CMA,28.03333333,145.6166667
CMB,7.183333333,79.88333333
CMC,2.9,40.83333333
CMD,34.63333333,148.05
CME,18.66666667,91.83333333
CMF,45.56666667,5.983333333
CMG,19,57.66666667
CMH,40,82.88333333
CMI,40.03333333,88.28333333
CMJ,23.25,119.4166667
CMK,14.3,35.13333333
CML,19.91666667,138.1333333
CMM,17.5,90.16666667
CMN,33.36666667,7.583333333
CMO,5.366666667,48.51666667
CMP,9.333333333,50.33333333
CMQ,22.86666667,147.5
CMR,48.08333333,7.366666667
CMS,10.5,50.45833333
CMT,2.25,49.5
CMU,5.983333333,144.9833333
CMV,36.75,175.5
CMW,21.41666667,77.86666667
CMX,47.12361111,88.57333333
CMY,43.95,90.78333333
CMZ,17.83333333,35.35
CNA,30.98333333,110.2666667
CNB,30.98333333,148.3833333
CNC,10.05,143.0666667
CND,44.36666667,28.48333333
CNE,38.41666667,105.1
CNF,19.61666667,43.96861111
CNG,45.7,0.333333333
CNH,43.36666667,72.36666667
CNI,39.26666667,122.5166667
CNJ,20.66666667,140.5
CNK,39.55,97.65
CNL,57.48333333,10.21666667
CNM,32.33333333,104.2666667
CNN,56.88333333,124.8333333
CNO,34.01666667,117.7
CNP,70.74305556,22.65833333
CNQ,27.45,58.76666667
CNR,26.31666667,70.61666667
CNS,16.88333333,145.75
CNT,27.21666667,61.21666667
CNU,37.68333333,95.45
CNV,15.63333333,38.86666667
CNW,31.63333333,97.06666667
CNX,18.8,98.96666667
CNY,38.76666667,109.75
CNZ,13.68333333,19.88333333
COA,38.03333333,120.4166667
COB,15.66666667,130.9666667
COC,31.3,58.01666667
COD,44.51666667,109.0333333
COE,47.76666667,116.8166667
COF,28.31666667,80.6
COG,5.1,76.61666667
COH,26.33333333,89.46666667
COI,28.13333333,80.63333333
COJ,31.33333333,149.2666667
COK,9.933333333,76.26666667
COL,56.61666667,6.616666667
COM,31.83333333,99.43333333
CON,43.2,71.53333333
COO,6.35,2.383333333
COP,42.7,74.93333333
COQ,48.13333333,114.9
COR,31.31666667,64.21666667
COS,38.805,104.7
COT,28.43333333,99.23333333
COU,38.81833333,92.22
COV,40.28333333,7.5
COW,32.8,70.63333333
COX,24.15,77.58611111
COY,21.8,117.7666667
COZ,18.9,70.71666667
CPA,4.383333333,7.7
CPB,8.633333333,77.33333333
CPC,40.08333333,71.13333333
CPD,29.05,134.75
CPE,19.83333333,90.51666667
CPF,7.183333333,111.5333333
CPG,40.8,62.98333333
CPH,55.61666667,12.65
CPI,5.433333333,152.0833333
CPL,3.7,75.75
CPM,33.9,118.2166667
CPN,10.18333333,148.3666667
CPO,27.36666667,70.35
CPQ,23,47.13333333
CPR,42.91666667,106.4666667
CPS,38.56666667,90.16666667
CPT,33.96666667,18.6
CPU,1.8,44.86666667
CPV,7.266666667,35.9
CPX,18.31666667,65.3
CQA,13.57416667,52.27027778
CQF,50.96666667,1.95
CQP,18.2,147.5
CQS,12.41666667,64.33333333
CQT,2.033333333,74.21666667
CRA,44.43333333,23.8
CRB,29.52583333,148.5758333
CRC,4.766666667,75.93333333
CRD,45.78333333,67.46666667
CRE,33.81666667,78.73333333
CRF,4.933333333,15.9
CRG,30.33388889,81.5025
CRH,27.65,151.95
CRI,22.75,74.15
CRJ,31.9,132.3
CRK,15.18333333,120.5333333
CRL,50.46666667,4.45
CRM,12.51666667,124.6333333
CRN,57.65,4.05
CRO,36.1,119.55
CRP,27.76666667,97.5
CRQ,17.65,39.25
CRR,29.86666667,61.83333333
CRS,32.1,96.46666667
CRT,33.13333333,91.96666667
CRU,12.46666667,61.46666667
CRV,39,17.08333333
CRW,38.36666667,81.6
CRX,34.9,88.6
CRY,15.7,128.5
CRZ,39.08333333,63.61666667
CSA,56.06666667,6.216666667
CSB,45.5,22.425
CSC,10.41666667,85.11666667
CSD,17.96666667,135.9166667
CSE,38.86666667,106.9833333
CSF,49.26666667,2.483333333
CSG,32.51944444,84.93833333
CSI,28.88333333,153.0666667
CSJ,10.35,107.0666667
CSK,12.4,16.75
CSL,35.23333333,120.6333333
CSM,35.51666667,98.98333333
CSN,39.2,119.7333333
CSO,51.85,11.41666667
CSP,58.2,136.6333333
CSQ,41.06666667,94.36666667
CSR,5.833333333,68.13333333
CSS,19.15,51.75
CST,17.61944444,177.1222222
CSU,29.68333333,52.41666667
CSV,35.95,85.08333333
CSW,13.01944444,61.16944444
CSX,28.18333333,113.2166667
CSY,56.13333333,47.26666667
CTA,37.46666667,15.06666667
CTB,48.63333333,112.3333333
CTC,28.58333333,65.75
CTD,7.966666667,80.43333333
CTE,9.316666667,79.1
CTG,10.45,75.51666667
CTH,39.96666667,75.81666667
CTI,15.16666667,19.16666667
CTK,43.3,96.58333333
CTL,26.41666667,146.2666667
CTM,18.48333333,88.31666667
CTN,15.45,145.1833333
CTO,40.91666667,72.75
CTP,1.25,46.01666667
CTQ,18.83333333,50.13333333
CTR,17.58333333,131
CTS,42.8,141.6666667
CTT,43.25555556,5.788888889
CTU,30.58333333,103.95
CTW,34.73333333,112.0333333
CTX,42.6,76.18333333
CTY,29.65,83.11666667
CTZ,35,78.33333333
CUA,25.05,111.65
CUB,33.98333333,81
CUC,7.916666667,72.53333333
CUD,26.8,153.15
CUE,2.9,78.96666667
CUF,44.53527778,7.6175
CUG,33.26666667,148.7666667
CUH,35.98333333,96.76666667
CUI,4.666666667,72
CUJ,11.88333333,120.0166667
CUK,17.76666667,88
CUL,24.78333333,107.4333333
CUM,10.45,64.18333333
CUN,21.03333333,86.88333333
CUO,1.033333333,71.23333333
CUP,10.66666667,63.25
CUQ,13.78333333,143.1166667
CUR,12.2,68.96666667
CUS,31.83333333,107.6333333
CUT,38.96666667,69.25
CUU,28.7,105.9666667
CUV,8.766666667,72.55
CUW,58.35,133.7666667
CUX,27.76666667,97.5
CUY,27.45,117.9166667
CUZ,13.53333333,71.96666667
CVA,40.48333333,80.21666667
CVB,4.8,144.7
CVC,33.7,136.5
CVE,9.4,75.73333333
CVF,45.5,6.666666667
CVG,39.04666667,84.66166667
CVH,37.91666667,71.01388889
CVI,46.43333333,67.51666667
CVJ,18.91666667,99.25
CVL,9.7,150.05
CVM,23.71666667,98.86666667
CVN,34.41666667,103.0833333
CVO,44.5,123.2833333
CVQ,24.88333333,113.6666667
CVR,34.01666667,118.4
CVS,34.38333333,103.3166667
CVT,52.36666667,1.483333333
CVU,39.7,31.1
CWA,44.78333333,89.66666667
CWB,25.53333333,49.16666667
CWC,48.26666667,25.96666667
CWG,32.83333333,84.88333333
CWI,41.83333333,90.35
CWL,51.4,3.35
CWO,32.78611111,98.06944444
CWP,33.76666667,72.36666667
CWR,27.71666667,138.3333333
CWS,47.485,122.8313889
CWT,33.85,148.65
CWW,35.98333333,146.35
CXA,7.533333333,66.15
CXB,21.45,91.96666667
CXC,61.56666667,144.4166667
CXF,67.26666667,150.1666667
CXH,49.3,123.0833333
CXI,1.866666667,157.3333333
CXJ,29.16666667,51.18333333
CXL,32.66666667,115.5166667
CXN,11.83333333,49.95833333
CXO,30.31666667,95.45
CXP,7.733333333,109
CXQ,18.91666667,125.9166667
CXR,11.99527778,109.2183333
CXT,20.05,146.2666667
CXY,24.315,75.45361111
CYA,18.26666667,73.78333333
CYB,19.68333333,79.88333333
CYC,17.7,88.03333333
CYE,41.21027778,75.83222222
CYF,60.2,164.18
CYG,36.25,147.9
CYI,23.46666667,120.3833333
CYL,15.48333333,86.68333333
CYM,57.5,134.75
CYO,21.6175,81.55083333
CYP,12.08333333,124.55
CYR,34.16666667,57.5
CYS,41.15,104.8
CYT,60.08333333,142.4833333
CYU,10.85,121
CYX,68.75,161.35
CYZ,16.91666667,121.75
CZA,20.66666667,88.56666667
CZB,28.63333333,53.5
CZC,61.96666667,145.3166667
CZE,11.41666667,69.66666667
CZF,61.73333333,166
CZH,18.33333333,88.5
CZJ,9.016666667,77.98333333
CZK,45.66666667,121.9
CZL,36.28333333,6.616666667
CZM,20.51666667,86.93333333
CZN,62.08333333,142.05
CZO,62.56666667,144.6666667
CZP,55.96666667,133.7833333
CZS,7.6,72.76666667
CZT,28.51666667,99.86666667
CZU,9.333333333,75.28333333
CZW,50.81666667,19.1
CZX,31.7,119.9666667
CZY,24.5,139.5
CZZ,32.58333333,116.4666667
DAA,38.73333333,77.16666667
DAB,29.18333333,81.05
DAC,23.76666667,90.38333333
DAD,16.03333333,108.1833333
DAE,27.5,94.33333333
DAF,4.733333333,144.95
DAG,34.85,116.7833333
DAH,13.86666667,46.13333333
DAI,27.03333333,88.33333333
DAJ,9.433333333,142.5166667
DAK,25.41666667,29
DAL,32.85277778,96.85
DAM,33.41666667,36.51666667
DAN,36.56666667,79.35
DAP,29.66666667,80.5
DAR,6.883333333,39.2
DAS,66.70277778,119.7138889
DAT,40.08333333,113.3
DAU,9.083333333,143.2
DAV,8.383333333,82.43333333
DAX,31.3,107.5
DAY,39.90166667,84.22
DAZ,38.46666667,70.88333333
DBA,28.88333333,64.43333333
DBD,23.8,86.45
DBM,10.33333333,37.76666667
DBN,32.55,82.98333333
DBO,32.21666667,148.5666667
DBP,6.283333333,141.9
DBQ,42.4,90.71666667
DBS,44.16666667,112.2333333
DBT,11.96666667,38
DBV,42.56666667,18.26666667
DBY,27.25,151.1666667
DCA,38.85277778,77.03333333
DCF,15.5,61.33333333
DCI,39.31666667,8.966666667
DCK,66.93333333,156.9
DCM,43.55583333,2.285555556
DCR,40.83333333,84.93333333
DCS,53.46666667,1
DCT,22.18333333,75.73333333
DCU,34.65,86.95
DCY,29.5,100.6
DDC,37.76666667,99.96666667
DDG,40.2,124.25
DDI,20.16666667,148.1833333
DDM,8.75,147.45
DDN,16.91666667,141.3
DDP,18.5,66.25
DDU,26.73333333,67.78333333
DEA,29.96055556,70.48527778
DEB,47.46666667,21.48333333
DEC,39.83333333,88.86666667
DED,30.31666667,78.03333333
DEH,43.31666667,91.83333333
DEI,3.8,55.66666667
DEL,28.56944444,77.11805556
DEM,8.583333333,34.88333333
DEN,39.85833333,104.6666667
DEO,42.31277778,83.21888889
DEP,27.35,94
DER,6.1,146.8166667
DES,4.999722222,55.01666667
DET,42.4,83
DEZ,35.28333333,40.16666667
DFI,41.28333333,84.36666667
DFP,16,143.0333333
DFW,32.9,97.03666667
DGA,17.18333333,88.58333333
DGB,58.08333333,152.75
DGC,8.233333333,43.58333333
DGE,32.56666667,149.6166667
DGF,50.16666667,120.1833333
DGG,9.516666667,147.05
DGL,31.46944444,109.6027778
DGM,23.03,113.74
DGN,38.33333333,77.05
DGO,24.13333333,104.5333333
DGP,55.93333333,29.68333333
DGR,35.93333333,173.8666667
DGT,9.333333333,123.3
DGU,12.46666667,3.483333333
DGW,42.75,105.4
DHA,26.26666667,50.16666667
DHD,27.06666667,141.9166667
DHF,24.18333333,54.53333333
DHI,28.25,80.675
DHL,13.7375,44.72916667
DHM,32.3,76.26666667
DHN,31.31666667,85.45
DHR,52.92444444,4.780833333
DHT,36.05,102.5
DIB,27.48333333,95.01666667
DIC,3.416666667,26.75
DIE,12.35,49.3
DIG,27.78972222,99.67777778
DIJ,47.26666667,5.083333333
DIK,46.8,102.8
DIL,8.533333333,125.5166667
DIM,6.65,4.7
DIN,21.38333333,103
DIO,65.75,168.95
DIP,12.05,1.783333333
DIQ,20.18055556,44.86944444
DIR,9.633333333,41.86666667
DIS,4.216666667,12.66666667
DIU,20.71666667,70.91666667
DIV,5.833333333,5.366666667
DIY,37.9,40.2
DJA,9.7,1.666666667
DJB,1.634722222,103.6416667
DJE,33.88333333,10.78333333
DJG,24.45,9.5
DJJ,2.583333333,140.5166667
DJM,2.533333333,14.75
DJN,64.03333333,145.6833333
DJO,6.416666667,6.466666667
DJU,64.66666667,14.16666667
DKI,17.93333333,146.1666667
DKK,42.48333333,79.33333333
DKR,14.75,17.5
DKS,73.51666667,80.36666667
DKV,24.86666667,129.1166667
DLA,4.016666667,9.716666667
DLB,5,142.0833333
DLC,38.96666667,121.55
DLD,60.41666667,8.516666667
DLE,47.03333333,5.116666667
DLF,29.33333333,100.9833333
DLG,59.05,158.05
DLH,46.83333333,92.18333333
DLI,11.75,108.3666667
DLK,29.01666667,139.4666667
DLL,34.41666667,79.36666667
DLM,36.7,28.78333333
DLN,45.21666667,112.6333333
DLO,55.13333333,132.0513889
DLS,45.6,121.1666667
DLU,25.66666667,100.3166667
DLV,12.41666667,130.3416667
DLY,18.7,169.15
DLZ,43.96666667,104.6833333
DMA,32.11944444,110.9527778
DMB,42.9,71.36666667
DMD,18,138.8333333
DME,55.4,37.88333333
DMK,13.9125,100.6066667
DMM,26.41666667,49.51666667
DMN,32.26666667,107.75
DMO,38.83333333,93.41666667
DMR,14.53333333,44.43333333
DMT,14.41666667,56.45
DMU,25.88333333,93.76666667
DNA,35.55277778,139.7833333
DNB,16.08333333,142.4166667
DNC,7.266666667,8.15
DND,56.45,3.016666667
DNE,32.9,97.03333333
DNF,32.55,22.76666667
DNG,15.38333333,126.3
DNH,40.2,94.68333333
DNI,14.38333333,33.53333333
DNK,48.45,34.98333333
DNL,33.46666667,82.03333333
DNM,25.91666667,113.5333333
DNN,34.71666667,84.86666667
DNO,11.61666667,46.85
DNP,28.11666667,82.31666667
DNQ,35.55,144.95
DNR,48.58333333,2.083333333
DNS,41.98333333,95.38333333
DNT,33.66666667,117.8666667
DNU,6.15,146.6666667
DNV,40.2,87.58333333
DNX,12,35.5
DNZ,37.78722222,29.70333333
DOA,14.36666667,49.51666667
DOB,5.75,134
DOC,57.88333333,4.083333333
DOD,6.183333333,35.75
DOE,4.016666667,55.48333333
DOF,55.2125,132.2666667
DOG,19.15,30.43333333
DOH,25.26666667,51.56666667
DOI,10.71666667,150.7166667
DOK,48.08333333,37.75
DOL,49.36666667,0.166666667
DOM,15.53333333,61.3
DON,17.63333333,89.66666667
DOO,9.5,147.8
DOP,29,82.81666667
DOR,14.03333333,0.033333333
DOS,5.55,154.9666667
DOU,22.2,54.86666667
DOV,39.13333333,75.46666667
DOX,29.25,114.9333333
DOY,37.76666667,118.8166667
DPA,41.91444444,88.24638889
DPE,49.93333333,1.083333333
DPG,40.25,112.6666667
DPK,40.76666667,73.33333333
